#name	rank	LBI
26	1	60.75
554	2	48.35976536189478
551	3	46.37761174691409
542	4	44.87977737410413
527	5	43.84580957082314
520	6	42.94977786556241
517	7	42.45629560151711
509	8	42.447729454267694
552	9	41.49632400686061
492	10	40.375625924322534
543	11	40.18635202380291
532	12	39.46025920512796
521	13	38.50006978606766
487	14	38.120466151293925
513	15	37.94183358233903
499	16	36.38113069207396
500	17	36.23812988925
547	18	35.91671039957784
533	19	35.524592951521704
523	20	34.483631534752035
522	21	34.43805685568856
488	22	34.108800462078406
501	23	32.54214161833767
536	24	31.98212152494487
524	25	30.84872811682537
537	26	28.819373228959826
539	27	25.86598502398068
540	28	25.828806947795744
538	29	25.76575881176183
541	30	25.763696840243593
365	31	14.249999999794555
436	32	13.374999978185233
439	33	10.117148626944326
326	34	9.56726143783939
363	35	8.919093778590266
333	36	8.594540052063106
336	37	8.594081206930433
334	38	8.594081206798288
349	39	8.593622386822073
339	40	8.570310098051683
346	41	8.568903736369972
343	42	8.56796629407073
347	43	8.567403879479148
340	44	8.546203593365327
341	45	8.546201027704948
344	46	8.545246050315944
440	47	7.388371104084588
364	48	6.670658859896742
305	49	4.374999999279806
2	50	3.25
438	51	2.9837163184038613
431	52	2.3749999948525513
325	53	1.621150596547823
425	54	1.3749999987382133
324	55	1.327263872225929
21	56	1.124999999813637
16	57	1.0849529031892842
20	58	0.9864648818671833
304	59	0.9398677356197958
303	60	0.8597168108047337
432	61	0.8082669837821915
553	62	0.7633649266775793
434	63	0.7556682854276484
302	64	0.7394904235821407
516	65	0.6739228855317264
426	66	0.6622301953783478
301	67	0.6593394987670786
427	68	0.5982325563110789
531	69	0.5936217007661768
300	70	0.5658300864828396
299	71	0.5524715990136626
435	72	0.5524715990136626
283	73	0.5491597407134918
297	74	0.5257546240753086
298	75	0.5257546240753086
526	76	0.5000000856701667
416	77	0.49999999936599027
284	78	0.49996214810477724
535	79	0.46385702932223216
546	80	0.45522674359234194
296	81	0.43224521179106984
429	82	0.4238243590626292
295	83	0.4188867243218929
530	84	0.41510965451475434
548	85	0.39889045342923524
294	86	0.392169749383539
549	87	0.38838050167145044
292	88	0.37881126191436204
293	89	0.37881126191436204
331	90	0.3750000000000001
3	91	0.375
241	92	0.37499999969738695
328	93	0.37499999968575615
156	94	0.3749999996820838
406	95	0.374999999681958
330	96	0.37499999968145087
371	97	0.3749999996739177
169	98	0.3749999996639771
159	99	0.3749999996614191
87	100	0.37499999962995256
61	101	0.3749999996216894
41	102	0.37499999962024144
75	103	0.37499999961488184
37	104	0.37499999961358693
11	105	0.3749999994671989
12	106	0.37499999945222573
376	107	0.37499999939277334
180	108	0.3749999993694927
379	109	0.37499999936857664
398	110	0.3749999993659339
382	111	0.37499999936239226
372	112	0.3749999993606095
392	113	0.3749999993600617
374	114	0.3749999993580418
375	115	0.37499999935368167
145	116	0.3749999993422795
317	117	0.37499999934014316
160	118	0.37499999933792033
161	119	0.37499999933278094
164	120	0.374999999332301
171	121	0.3749999993279375
168	122	0.3749999993273728
177	123	0.37499999932020517
390	124	0.37499999930612227
141	125	0.3749999992815245
138	126	0.37499999926281846
95	127	0.3749999992617113
137	128	0.37499999926168315
140	129	0.3749999992557113
104	130	0.3749999992547258
97	131	0.37499999925327965
43	132	0.3749999992530782
89	133	0.37499999925299765
83	134	0.37499999925025124
93	135	0.37499999924986865
94	136	0.37499999924903044
106	137	0.3749999992426409
88	138	0.3749999992308849
103	139	0.3749999990790782
120	140	0.37499378748694145
212	141	0.37499052817955275
362	142	0.3654527744451852
290	143	0.3654527744451851
291	144	0.3654527744451851
275	145	0.358806554348676
288	146	0.35209428697600814
289	147	0.35209428697600814
430	148	0.35209428697600814
277	149	0.3435031035570569
361	150	0.3387357995068313
287	151	0.3387357995068312
510	152	0.3349466827398274
512	153	0.3167849698333007
360	154	0.31201884915167793
286	155	0.3120188245684773
481	156	0.31108567527251735
282	157	0.29866033709930034
482	158	0.2900691536803491
15	159	0.2853018496301234
281	160	0.2853018496301234
417	161	0.27672959239271744
280	162	0.27194336216094644
279	163	0.27194336216094644
278	164	0.27194336216094644
373	165	0.2633660578990146
442	166	0.2633648149596859
443	167	0.2633647961963588
47	168	0.2633647961963587
204	169	0.2633647961963587
84	170	0.2633647961963587
152	171	0.2633647961963587
113	172	0.2633647961963587
449	173	0.2633647961963587
388	174	0.2633647961963587
142	175	0.2633647961963587
4	176	0.26336479592872697
400	177	0.2633647958823385
329	178	0.26336479587967626
391	179	0.2633647958777447
402	180	0.26336479587714634
385	181	0.2633647958771319
403	182	0.2633647958746945
384	183	0.26336479587410505
404	184	0.26336479587363487
167	185	0.26336479587354367
401	186	0.2633647958699704
369	187	0.2633647958689248
370	188	0.26336479586838035
187	189	0.26336479586570055
190	190	0.2633647958650459
307	191	0.2633647958606889
396	192	0.2633647958604194
155	193	0.26336479585882855
188	194	0.2633647958587179
64	195	0.2633647958567853
90	196	0.2633647958484524
127	197	0.26336479583573735
58	198	0.2633647958333451
57	199	0.2633647958330537
314	200	0.26336479583154365
448	201	0.2633647958296959
69	202	0.26336479582557026
38	203	0.2633647958249201
136	204	0.26336479582351957
117	205	0.26336479582338046
118	206	0.263364795823119
486	207	0.2585848799094119
25	208	0.25858487682785014
323	209	0.2585848746917695
274	210	0.2585848746917695
273	211	0.2585848746917695
424	212	0.2585848746917695
272	213	0.2585848746917695
1	214	0.25
485	215	0.2452264059859197
267	216	0.24522638722259255
270	217	0.24522638722259255
271	218	0.24522638722259255
268	219	0.24522638722259255
269	220	0.24522638722259255
515	221	0.23186801028498139
322	222	0.23186790998504067
359	223	0.2318678997534156
266	224	0.2318678997534156
285	225	0.2318678997534156
265	226	0.2318678997534156
423	227	0.2318678997534156
428	228	0.2185094133436104
262	229	0.21850941228423865
320	230	0.21850941228423865
264	231	0.21850941228423865
321	232	0.21850941228423865
263	233	0.21850941228423865
545	234	0.20519015210291797
550	235	0.20515439295974688
358	236	0.20515094971142242
255	237	0.20515092481506217
483	238	0.2051509248150617
258	239	0.2051509248150617
261	240	0.2051509248150617
260	241	0.2051509248150617
256	242	0.2051509248150617
484	243	0.2051509248150617
259	244	0.2051509248150617
422	245	0.2051509248150617
257	246	0.2051509248150617
498	247	0.19179255314379542
508	248	0.1917925319561637
357	249	0.19179246209719586
356	250	0.19179246203879896
245	251	0.19179243734588475
252	252	0.19179243734588475
480	253	0.19179243734588475
254	254	0.19179243734588475
421	255	0.19179243734588475
249	256	0.19179243734588475
250	257	0.19179243734588475
246	258	0.19179243734588475
