#name	rank	LBI
3	1	73.87499836657695
50	2	37.757737432974025
35	3	7.910526822902149
44	4	7.555967473639229
37	5	7.433541241651926
47	6	7.183877746581683
45	7	7.089653017601203
39	8	6.973441843092599
25	9	5.880736916928413
18	10	5.711221211779683
26	11	5.613309472289542
24	12	5.413193187257218
23	13	5.396677526105724
28	14	5.353957368400165
22	15	5.334777380240539
49	16	3.560361057930688
1	17	3.125
61	18	2.352201764982672
64	19	2.3249806726120483
65	20	2.3249687579530973
62	21	2.21393106509556
66	22	2.207252543271205
12	23	1.3428308195516405
11	24	1.300295648908304
13	25	1.2455484668067365
2	26	1.1498763180438734
14	27	0.8409321397780953
16	28	0.8177724485134937
15	29	0.817770066815542
17	30	0.8165233913438399
55	31	0.7500016716600243
34	32	0.7499992676122477
30	33	0.6488077051720977
9	34	0.616711322066499
31	35	0.6084769675400694
8	36	0.6084257392873886
46	37	0.5083358097870716
58	38	0.5082896154084008
40	39	0.4374673713899221
41	40	0.4260983915757365
43	41	0.41538733293784785
7	42	0.39157696828917476
54	43	0.3832878858209092
42	44	0.38328536501519994
6	45	0.3832832571918958
48	46	0.3752692343310683
21	47	0.375037808430633
32	48	0.3750019295073636
5	49	0.3749983074857387
52	50	0.3679227130913626
59	51	0.2831417581688726
36	52	0.27490836541625424
57	53	0.26658182876935055
29	54	0.25832647800415454
19	55	0.25832391737502175
63	56	0.2582992144213483
33	57	0.25828683491220045
56	58	0.2582862842219844
60	59	0.17468762235648894
10	60	0.166442850303813
51	61	0.14985473250104048
53	62	0.1497252149097689
38	63	0.1416124560115123
20	64	0.14160851240504457
27	65	0.14160814332835575
4	66	0.1415618214537081
