#name	rank	LBI
9	1	8.90372758113443
2	2	8.70265531462814
4	3	8.378258837802024
3	4	8.090715912607713
5	5	8.073119277492921
8	6	7.724729642630448
7	7	7.454120742830959
10	8	3.655817898441471
12	9	3.570109288833593
14	10	3.4475235764594063
13	11	3.3225470903920282
15	12	1.5705550640665091
20	13	1.5596660654875836
1	14	0.7500010507007714
19	15	0.5000001431474929
17	16	0.3750001769997252
18	17	0.37500016038385925
22	18	0.3480008704118326
16	19	0.26088898735416877
21	20	0.21207049446726192
6	21	0.14676857030699336
11	22	0.14676757936688234
