,"theta=0.1,h=0","theta=0.1,h=1","theta=0.1,h=2","theta=0.1,h=3","theta=0.1,h=4","theta=0.1,h=5","theta=0.1,h=6","theta=0.1,h=7","theta=0.1,h=8","theta=0.1,h=9","theta=0.2,h=0","theta=0.2,h=1","theta=0.2,h=2","theta=0.2,h=3","theta=0.2,h=4","theta=0.2,h=5","theta=0.2,h=6","theta=0.2,h=7","theta=0.2,h=8","theta=0.2,h=9","theta=0.3,h=0","theta=0.3,h=1","theta=0.3,h=2","theta=0.3,h=3","theta=0.3,h=4","theta=0.3,h=5","theta=0.3,h=6","theta=0.3,h=7","theta=0.3,h=8","theta=0.3,h=9","theta=0.4,h=0","theta=0.4,h=1","theta=0.4,h=2","theta=0.4,h=3","theta=0.4,h=4","theta=0.4,h=5","theta=0.4,h=6","theta=0.4,h=7","theta=0.4,h=8","theta=0.4,h=9","theta=0.5,h=0","theta=0.5,h=1","theta=0.5,h=2","theta=0.5,h=3","theta=0.5,h=4","theta=0.5,h=5","theta=0.5,h=6","theta=0.5,h=7","theta=0.5,h=8","theta=0.5,h=9","theta=0.6,h=0","theta=0.6,h=1","theta=0.6,h=2","theta=0.6,h=3","theta=0.6,h=4","theta=0.6,h=5","theta=0.6,h=6","theta=0.6,h=7","theta=0.6,h=8","theta=0.6,h=9","theta=0.7,h=0","theta=0.7,h=1","theta=0.7,h=2","theta=0.7,h=3","theta=0.7,h=4","theta=0.7,h=5","theta=0.7,h=6","theta=0.7,h=7","theta=0.7,h=8","theta=0.7,h=9","theta=0.8,h=0","theta=0.8,h=1","theta=0.8,h=2","theta=0.8,h=3","theta=0.8,h=4","theta=0.8,h=5","theta=0.8,h=6","theta=0.8,h=7","theta=0.8,h=8","theta=0.8,h=9","theta=0.9,h=0","theta=0.9,h=1","theta=0.9,h=2","theta=0.9,h=3","theta=0.9,h=4","theta=0.9,h=5","theta=0.9,h=6","theta=0.9,h=7","theta=0.9,h=8","theta=0.9,h=9"
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,2.80952415,2.80952415,2.80952415,2.80952415,2.80952415,2.80952415,2.80952415,2.80952415,2.80952415,2.80952415,1.47619055,1.47619055,1.47619055,1.47619055,1.47619055,1.47619055,1.47619055,1.47619055,1.47619055,1.47619055,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,1.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.3333334,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667,0.1666667
2007,4.9999999,6.4285713,6.4285713,6.4285713,6.4285713,6.4285713,6.4285713,6.4285713,6.4285713,6.4285713,6,6,6,6,6,6,6,6,6,6,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.8571428,4.7142857,4.7142857,4.7142857,4.7142857,4.7142857,4.7142857,4.7142857,4.7142857,4.7142857,4.7142857,4.5714286,4.5714286,4.5714286,4.5714286,4.5714286,4.5714286,4.5714286,4.5714286,4.5714286,4.5714286
2008,56.0434755,59.0434755,60.08695381,60.08695381,60.08695381,60.08695381,60.08695381,60.08695381,60.08695381,60.08695381,57.31883783,59.72463503,59.72463503,59.72463503,59.72463503,59.72463503,59.72463503,59.72463503,59.72463503,59.72463503,57.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,57.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,57.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,57.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,57.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,59.3913016,2.56521738,4.56521738,4.56521738,4.56521738,4.56521738,4.56521738,4.56521738,4.56521738,4.56521738,4.56521738,0.08695652,2.08695652,2.08695652,2.08695652,2.08695652,2.08695652,2.08695652,2.08695652,2.08695652,2.08695652
2009,4.932404858,4.932404858,7.907611468,8.907611468,8.907611468,8.907611468,8.907611468,8.907611468,8.907611468,8.907611468,4.472868248,4.472868248,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,6.472868248,6.472868248,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,6.472868248,6.472868248,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,6.472868248,6.472868248,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,6.472868248,6.472868248,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,8.448074858,6.46511631,6.46511631,8.44032292,8.44032292,8.44032292,8.44032292,8.44032292,8.44032292,8.44032292,8.44032292,5.72093023,5.72093023,7.69613684,7.69613684,7.69613684,7.69613684,7.69613684,7.69613684,7.69613684,7.69613684,4.0620155,4.0620155,6.03722211,6.03722211,6.03722211,6.03722211,6.03722211,6.03722211,6.03722211,6.03722211
2010,2.54716988,5.71698118,5.71698118,8.71698118,9.64150948,9.64150948,9.64150948,9.64150948,9.64150948,9.64150948,2.98113208,4.98113208,4.98113208,8.90566038,8.90566038,8.90566038,8.90566038,8.90566038,8.90566038,8.90566038,2.98113208,6.98113208,6.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,2.98113208,6.98113208,6.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,2.98113208,6.98113208,6.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,2.98113208,6.98113208,6.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,8.98113208,1.6981132,5.6981132,5.6981132,7.6981132,7.6981132,7.6981132,7.6981132,7.6981132,7.6981132,7.6981132,0.9811321,4.9811321,4.9811321,6.9811321,6.9811321,6.9811321,6.9811321,6.9811321,6.9811321,6.9811321,0.9811321,4.9811321,4.9811321,6.9811321,6.9811321,6.9811321,6.9811321,6.9811321,6.9811321,6.9811321
2011,5.07692338,5.69230798,8.69230798,8.69230798,11.69230798,12.69230798,12.69230798,12.69230798,12.69230798,12.69230798,4.5384617,6.0000001,8.0000001,8.0000001,12.0000001,12.0000001,12.0000001,12.0000001,12.0000001,12.0000001,4.5384617,5.5384617,9.5384617,9.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,4.5384617,5.5384617,9.5384617,9.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,4.5384617,5.5384617,9.5384617,9.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,4.5384617,5.5384617,9.5384617,9.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,4.5384617,5.5384617,9.5384617,9.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,4.5384617,5.5384617,9.5384617,9.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,5.5384617,5.5384617,9.5384617,9.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617,11.5384617
2012,0.9861111,8.8861111,8.8861111,11.8861111,11.8861111,14.8861111,15.8861111,15.8861111,15.8861111,15.8861111,1.65,8.55,9.55,11.55,11.55,15.55,15.55,15.55,15.55,15.55,1.45,8.35,9.35,13.35,13.35,15.35,15.35,15.35,15.35,15.35,3.45,8.35,9.35,13.35,13.35,15.35,15.35,15.35,15.35,15.35,3.1,8,9,13,13,15,15,15,15,15,3.1,8,9,13,13,15,15,15,15,15,4.1,8,9,13,13,15,15,15,15,15,8,8,9,13,13,15,15,15,15,15,8,9,9,13,13,15,15,15,15,15
2013,0.8045977,1.7011495,9.5632185,9.5632185,12.5632185,12.5632185,15.5632185,16.5632185,16.5632185,16.5632185,1.14942536,2.59770126,9.45977026,10.45977026,12.45977026,12.45977026,16.45977026,16.45977026,16.45977026,16.45977026,1.31198696,2.31198696,9.17405596,10.17405596,14.17405596,14.17405596,16.17405596,16.17405596,16.17405596,16.17405596,1.31198696,4.31198696,9.17405596,10.17405596,14.17405596,14.17405596,16.17405596,16.17405596,16.17405596,16.17405596,0.41543516,3.41543516,8.27750416,9.27750416,13.27750416,13.27750416,15.27750416,15.27750416,15.27750416,15.27750416,0.41543516,3.41543516,8.27750416,9.27750416,13.27750416,13.27750416,15.27750416,15.27750416,15.27750416,15.27750416,0.41543516,4.41543516,8.27750416,9.27750416,13.27750416,13.27750416,15.27750416,15.27750416,15.27750416,15.27750416,0.41543516,8.27750416,8.27750416,9.27750416,13.27750416,13.27750416,15.27750416,15.27750416,15.27750416,15.27750416,0.41543516,7.41543516,8.41543516,8.41543516,12.41543516,12.41543516,14.41543516,14.41543516,14.41543516,14.41543516
2014,3.769231,4.4038464,5.11538485,13.019231,13.019231,15.98076946,15.98076946,18.98076946,19.98076946,19.98076946,4.57692331,5.55769256,6.90384639,13.82692331,14.82692331,16.78846177,16.78846177,20.78846177,20.78846177,20.78846177,3.73076933,5.07692318,6.05769241,12.98076933,13.98076933,17.94230779,17.94230779,19.94230779,19.94230779,19.94230779,4.36538473,4.36538473,7.34615396,12.26923088,13.26923088,17.23076934,17.23076934,19.23076934,19.23076934,19.23076934,4.36538473,4.36538473,7.34615396,12.26923088,13.26923088,17.23076934,17.23076934,19.23076934,19.23076934,19.23076934,4.36538473,4.36538473,7.34615396,12.26923088,13.26923088,17.23076934,17.23076934,19.23076934,19.23076934,19.23076934,4.36538473,4.36538473,8.34615396,12.26923088,13.26923088,17.23076934,17.23076934,19.23076934,19.23076934,19.23076934,4.36538473,4.36538473,12.26923088,12.26923088,13.26923088,17.23076934,17.23076934,19.23076934,19.23076934,19.23076934,4.34615396,4.34615396,11.30769242,12.30769242,12.30769242,16.26923088,16.26923088,18.26923088,18.26923088,18.26923088
