#name	rank	LBI
1	1	264.0
127	2	40.12144326273714
117	3	14.011479507688852
110	4	10.652684729192975
114	5	10.17713164903438
141	6	7.836800515823952
126	7	7.1436333740953275
104	8	6.312231553986621
107	9	6.048864232769303
139	10	4.217448964062979
140	11	4.06288897670157
125	12	2.09182291447278
73	13	1.7668920174207634
116	14	1.5757469310834162
88	15	1.14776464483397
97	16	1.1306591172657832
91	17	1.1087023089949186
29	18	0.9943329311092225
92	19	0.8979164777760739
109	20	0.8819114423043852
94	21	0.8703240292560667
108	22	0.8303038439654499
58	23	0.7901085685322211
28	24	0.7556014948689791
30	25	0.6422210142622883
27	26	0.6248933755915146
124	27	0.5952025626436332
103	28	0.5837342074572032
65	29	0.5658676125155173
66	30	0.5458072138733662
102	31	0.5321266091182678
32	32	0.5286278745866921
133	33	0.5125054122918046
25	34	0.49966774655062923
101	35	0.4575823004064723
100	36	0.4403797676268272
115	37	0.4289114124404871
99	38	0.42317723484718206
31	39	0.4036322959898791
45	40	0.3864423700430479
130	41	0.3864414186135672
55	42	0.38073696041015853
24	43	0.38066316955501533
20	44	0.3806628232775103
129	45	0.38066280096866395
98	46	0.3775804337927722
3	47	0.37493360414605686
2	48	0.3749303085446539
9	49	0.3749300545665293
90	50	0.3749265245181743
123	51	0.3715696365082467
96	52	0.3715696365082467
95	53	0.3601012813218166
122	54	0.33716457094895647
87	55	0.3142278605760963
86	56	0.30849368298288127
39	57	0.29015883427231126
36	58	0.29014705127931256
93	59	0.27883785549274454
85	60	0.27408861742359103
138	61	0.2694991313154662
137	62	0.2694911980418943
106	63	0.26311084614261715
84	64	0.26262026223716095
22	65	0.261478987871612
18	66	0.26147394406528335
19	67	0.2614366680276782
14	68	0.2557369665855851
10	69	0.25570049521202143
12	70	0.2556998664264208
11	71	0.25569754754259033
83	72	0.25115190705073087
82	73	0.25115190705073087
81	74	0.24541772945751583
79	75	0.2396835518643008
80	76	0.2396835518643008
76	77	0.23394937427108575
78	78	0.23394937427108575
77	79	0.23394937427108575
75	80	0.22248101908465567
74	81	0.21674684149144063
136	82	0.21215022315278292
70	83	0.2110126638982256
72	84	0.2110126638982256
69	85	0.2110126638982256
67	86	0.2110126638982256
71	87	0.2110126638982256
68	88	0.2110126638982256
64	89	0.20527848630501055
63	90	0.20527848630501055
62	91	0.19954430871179551
60	92	0.19954430871179551
61	93	0.19954430871179551
57	94	0.19381013111858048
59	95	0.19381013111858048
135	96	0.18922916971437653
54	97	0.18807595352536544
53	98	0.18807595352536544
134	99	0.18344140832463113
56	100	0.1823417877723521
121	101	0.1823417759321504
50	102	0.1823417759321504
52	103	0.1823417759321504
51	104	0.1823417759321504
113	105	0.176607598339019
120	106	0.17660759833893536
44	107	0.17660759833893536
42	108	0.17660759833893536
41	109	0.17660759833893536
47	110	0.17660759833893536
43	111	0.17660759833893536
49	112	0.17660759833893536
40	113	0.17660759833893536
48	114	0.17660759833893536
112	115	0.1708734210229978
38	116	0.17087342074572032
34	117	0.17087342074572032
33	118	0.17087342074572032
35	119	0.17087342074572032
37	120	0.17087342074572032
46	121	0.15942187973966707
132	122	0.14909567877500562
131	123	0.14794826616289336
26	124	0.14793671037286016
21	125	0.14221093357478856
111	126	0.14220253277964512
23	127	0.14220253277964512
17	128	0.14220253277964512
105	129	0.13814577380920473
89	130	0.1367319140815445
128	131	0.1364743041971164
6	132	0.1364739557165257
5	133	0.13646835518643008
119	134	0.13646835518643008
16	135	0.13646835518643008
13	136	0.13646835518643008
7	137	0.13646835518643008
4	138	0.13646835518643008
8	139	0.13646835518643008
15	140	0.13646835518643008
118	141	0.13646835518643008
