"","repeat1","repeat2","repeat3","repeat4","repeat5","repeat6","repeat7","repeat8","repeat9","repeat10"
"2012",4.46825396825397,2.91269841269841,3.76190476190476,3.76190476190476,5.42460317460317,6.09920634920635,3.76190476190476,3.5515873015873,3.45238095238095,2.91269841269841
"2013",4.17186885010414,6.60861721611722,4.40646627881922,6.86561965811966,5.12807422969188,4.40646627881922,5.2279359692595,6.56278388278388,4.40646627881922,4.40646627881922
"2014",8.36197572938918,5.29529113911163,6.21357615382064,5.29529113911163,7.94539056329025,5.29529113911163,5.29529113911163,8.65025968371848,5.29529113911163,11.53316939727
"2015",5.46482219265905,7.57894690224748,4.91379771796382,4.25276190359647,4.24358823412868,6.40355326237006,6.44161581004359,8.17388492738473,4.87736392247767,5.80006573047359
"2016",7.73426062711802,7.72092658495866,4.68650842344113,6.75429628463988,6.75429628463988,4.68632974625287,6.75429628463988,3.00965825106136,3.98649672803209,5.80650229738787
"2017",2.78778119247699,2.78778119247699,3.73878864879285,4.675866693344,3.72654375083367,4.68644316393224,4.67284316393224,2.78778119247699,2.78778119247699,2.78778119247699
"2018",7.88045945881318,7.76054530032743,8.77061239996608,4.00691702910146,5.9308187827221,5.87728426249757,7.82785431906741,7.82832648929695,5.87728426249757,6.85958289465794
"2019",6.77270639771401,4.91814681489283,6.87988098881071,9.19786450322872,4.41829416214675,5.63484530096696,4.41829416214675,5.30572592253078,4.41829416214675,6.61840708297345
"2020",6.34400642137058,8.79606224825548,4.50597469543279,3.47408877074555,3.47408877074555,11.6847886980713,5.40538937656015,11.8804961517786,4.45626568338102,6.40368573776085
