#name	rank	LBI
12	1	59.12724194349686
73	2	54.2627111472723
55	3	54.22432574024082
53	4	54.0282859907931
46	5	53.72017381171177
45	6	53.69982520912056
47	7	53.695259195539016
43	8	53.68810842425387
48	9	53.63622546503222
27	10	53.61713221834591
26	11	53.58202934384494
15	12	53.57566621101308
36	13	42.19299275573776
70	14	16.534716951197844
1	15	14.0
34	16	10.560579349820392
69	17	3.7112711920087955
54	18	1.842604985030207
8	19	1.4704799185486208
67	20	1.4149219801222157
9	21	1.3517180199244427
52	22	1.3309898808673823
60	23	1.2696948970617044
59	24	1.2635883845795117
57	25	1.1918785707575679
66	26	1.1798188422996323
62	27	1.1593626907982384
6	28	1.1365749243309624
10	29	1.0115694341549144
5	30	0.9999999999999997
44	31	0.9999999608068815
50	32	0.659739619215221
38	33	0.6250038011425464
39	34	0.5347121376298136
30	35	0.5000038089783577
49	36	0.4328565113964023
68	37	0.3981279450042628
22	38	0.38656956884125576
63	39	0.3865694971511805
40	40	0.3753255937355981
42	41	0.2847240384721476
37	42	0.2846956394608857
35	43	0.28469563543155546
7	44	0.2846918037980706
29	45	0.2731437068494391
23	46	0.2731339330094367
24	47	0.2731317816275844
28	48	0.2731316795822756
13	49	0.26156783636236575
16	50	0.2615677987633948
18	51	0.26156777840541245
21	52	0.261567704952535
58	53	0.26156399577839984
61	54	0.26156393459936117
20	55	0.2615639265251836
14	56	0.26156392640142734
51	57	0.2290297161822217
65	58	0.19438477593679998
11	59	0.19435063499097363
56	60	0.17123726445184384
3	61	0.17123372540291282
4	62	0.17123372540291282
31	63	0.15970664360105719
33	64	0.1596791781758816
25	65	0.15967915581728898
32	66	0.15967912135056908
64	67	0.15967529405218953
19	68	0.14813173921582518
41	69	0.14812858241741117
2	70	0.148127869198714
17	71	0.14812075421864498
71	72	0.14811792086382833
72	73	0.14811686270153243
