#name	rank	LBI
1	1	43.27544700146251
38	2	13.618291453542648
44	3	12.316291090229878
56	4	5.8283212696306625
58	5	5.818299718677029
53	6	5.610199469933709
57	7	5.526305751525715
54	8	5.426969913649985
37	9	3.1503273224227626
30	10	3.125
47	11	2.0825740108738144
46	12	1.9202693091144283
48	13	1.8840747160049964
52	14	1.5809916675130866
50	15	1.4938589681849588
34	16	1.1179558827171854
35	17	1.0790986538171106
31	18	0.8749999980077956
21	19	0.8083945543975268
22	20	0.7372223119265744
45	21	0.5826125361647909
36	22	0.5826125361647901
55	23	0.531766737011356
29	24	0.5317666988131468
40	25	0.5000099041038659
15	26	0.4333945549893259
12	27	0.4004409789152734
16	28	0.4003964268568295
28	29	0.39194064609612744
27	30	0.39194064609612744
32	31	0.375
5	32	0.3749999981091082
26	33	0.3538062680823949
24	34	0.3029604307307515
25	35	0.3029604307307515
11	36	0.2881705010501639
49	37	0.264826052717019
3	38	0.26271748019600044
51	39	0.26271747928806666
43	40	0.25211469305152145
42	41	0.25211469018609195
19	42	0.23940313404119934
20	43	0.23940313404119737
18	44	0.22669167470328655
14	45	0.2012687560274649
17	46	0.2012687560274649
13	47	0.18860546258576438
33	48	0.1885572966895541
23	49	0.1758458418712682
10	50	0.17584583735164327
8	51	0.17584583735164327
7	52	0.17584583735164327
9	53	0.17584583735164327
6	54	0.16313437801373246
39	55	0.15043496039200088
41	56	0.15042291867582164
2	57	0.15042291867582164
4	58	0.15042291867582164
