#name	rank	LBI
26	1	10.500000945740199
4	2	2.624927706724614
2	3	2.5576725249684813
17	4	2.35946932605742
15	5	2.313143286844624
1	6	1.8749999768866403
9	7	1.3542793751646753
6	8	1.349107402231979
8	9	1.3341366176454692
7	10	1.2948300325045636
11	11	1.1440657300793757
12	12	1.1375225253261838
13	13	1.1375111625678385
14	14	1.1010491294931604
23	15	0.864846115460659
24	16	0.8597110804290444
25	17	0.8447381179064926
20	18	0.5102165649659909
19	19	0.5096204560503961
10	20	0.5050430600258117
68	21	0.4999178528572299
21	22	0.4903317553281036
27	23	0.3815485494225561
28	24	0.38154728918700276
31	25	0.38148111010990304
36	26	0.3750044207982244
39	27	0.37492599569479396
32	28	0.37492228898351293
55	29	0.37492098301635374
47	30	0.3749195548689178
45	31	0.3749192743756291
46	32	0.3749192465982196
16	33	0.3748433211017894
65	34	0.3748419584157878
48	35	0.3748395941774115
49	36	0.37483929452766407
60	37	0.374838601817413
58	38	0.3730387767513021
34	39	0.37283475023508567
54	40	0.3708782415557324
73	41	0.28891038234636146
18	42	0.2564377404554204
69	43	0.2552150573255526
22	44	0.25512532843031827
33	45	0.25512471038080625
29	46	0.2551246558628577
38	47	0.2551246548637912
59	48	0.2551246520908784
35	49	0.2550473946488636
40	50	0.25504525075473805
62	51	0.2550452314680841
64	52	0.2550450736907336
63	53	0.2550446011582654
61	54	0.25504437829534177
50	55	0.2550434347321485
72	56	0.1659775955865903
71	57	0.15061099724161894
70	58	0.1454888009101784
67	59	0.1403666013948233
66	60	0.14036659834700912
53	61	0.1352499161995766
41	62	0.13524941463434934
57	63	0.13524941463230655
52	64	0.13524941463230655
56	65	0.13524941463230655
5	66	0.13524941463230655
3	67	0.1352454072147959
37	68	0.13524440201815088
44	69	0.13524439889664902
42	70	0.135244398896649
43	71	0.1352443988966489
30	72	0.13524439889664872
51	73	0.13524439889664758
