#name	rank	LBI
187	1	80.03375630707319
188	2	72.33887660543692
554	3	20.140220873377675
4	4	16.333748186444694
74	5	14.882389057242865
37	6	14.801614677719684
41	7	14.799442229716188
7	8	14.786987028335728
29	9	14.762260163676277
42	10	14.75780519187245
124	11	12.637032613257357
75	12	9.387038784764613
119	13	2.234388032825346
120	14	2.134376785436087
123	15	2.0010700589598596
121	16	1.955172504591794
553	17	1.7478555496936081
544	18	1.6828734193536976
35	19	1.6572065767499375
546	20	1.5264283873042814
533	21	1.3749810228750459
67	22	1.1358696390612826
497	23	1.1249817699749753
68	24	1.052799277494837
520	25	0.9999981879129275
177	26	0.9338219834956368
524	27	0.908760545665268
178	28	0.8928956831506356
510	29	0.8838973284658194
181	30	0.8803723458022635
538	31	0.8434436283563669
186	32	0.834248360726382
180	33	0.8332425229837399
525	34	0.8268468460725529
511	35	0.8250204436442866
513	36	0.8175319179487652
540	37	0.8052487366052432
182	38	0.8011934048145449
183	39	0.8011913114263844
115	40	0.7956597831766512
185	41	0.7861633720973766
117	42	0.7752778344840852
482	43	0.7499997086838446
543	44	0.7140364587777126
491	45	0.6925268109056738
470	46	0.6370268491664159
494	47	0.6358337757862462
515	48	0.6250137195811817
73	49	0.6178672410180353
64	50	0.5869110211707105
65	51	0.5773856354517226
66	52	0.5491928205815013
112	53	0.5458034482508864
502	54	0.5450325137663513
456	55	0.5337651581430385
108	56	0.5240811301310676
552	57	0.5219142417870841
118	58	0.521698307624691
72	59	0.521698023258419
1	60	0.5120268638976863
472	61	0.5120268573885342
506	62	0.5046988626554875
113	63	0.49883031085007523
504	64	0.4980616854781668
503	65	0.4980616854781668
457	66	0.48792743848904124
542	67	0.48563456659864557
485	68	0.4328289074607181
541	69	0.4255288054988847
537	70	0.4014865010589793
486	71	0.3967253358577896
54	72	0.38586969641660124
531	73	0.37744419661907674
532	74	0.377444196619074
516	75	0.37503146778238994
192	76	0.37500242218586827
193	77	0.3750024218142854
201	78	0.3750024214006654
197	79	0.37500242131566625
195	80	0.3750024212999424
204	81	0.3750024211399592
205	82	0.3750024209587124
211	83	0.3750024204289547
206	84	0.37500242042111537
207	85	0.37500242026370273
294	86	0.3750024188310249
48	87	0.37500049681278536
31	88	0.3750004906418122
11	89	0.3750004780481933
136	90	0.37500037586179774
137	91	0.3750003721948039
134	92	0.3750003720841267
79	93	0.37500028050012585
99	94	0.3750002771981633
81	95	0.37500027682479264
82	96	0.3750002765402403
527	97	0.3750000119850758
256	98	0.3750000000000812
2	99	0.375
366	100	0.3749999971838816
55	101	0.374999996530028
100	102	0.3749999963224242
286	103	0.3749999963204499
15	104	0.37499999631217507
378	105	0.3749999962659933
215	106	0.3749999959317325
276	107	0.37499999584659355
125	108	0.3749999928520047
27	109	0.3749999927857032
18	110	0.3749999927423024
296	111	0.37499999269849005
24	112	0.3749999926722353
25	113	0.37499999260039746
217	114	0.374999992597892
26	115	0.3749999925712272
374	116	0.3749999925430008
375	117	0.37499999251406374
319	118	0.3749999924997361
94	119	0.37499999232893244
395	120	0.37499999230405745
376	121	0.37499999228715614
130	122	0.37499999228638187
394	123	0.3749999922827997
343	124	0.37499999225291253
351	125	0.37499999220915153
248	126	0.37499999214581914
152	127	0.37499999205418283
328	128	0.37499733320922213
412	129	0.374991138031246
191	130	0.37498910379532635
203	131	0.374982000520522
6	132	0.3745784247937156
530	133	0.36542304439904183
529	134	0.36542304439904183
519	135	0.3413807399592191
22	136	0.3371503467000775
514	137	0.32935958773926843
509	138	0.32935958773926655
184	139	0.32935958773918556
507	140	0.3173408616704985
508	141	0.31733843551923346
549	142	0.2837559364792523
518	143	0.2813064495626295
496	144	0.28012352689547787
495	145	0.2794281853171774
548	146	0.2622431196145999
517	147	0.2620583308739474
235	148	0.2620292914231084
190	149	0.26202928942728015
271	150	0.2620292890924085
260	151	0.2620292870782178
262	152	0.2620292870558494
263	153	0.26202928703382034
336	154	0.26202928680480353
290	155	0.2620292867914059
330	156	0.2620292864286987
308	157	0.2620292864002812
348	158	0.2620292862519089
355	159	0.26202928588034974
288	160	0.2620292842712446
341	161	0.26202800619858185
309	162	0.26202800296890877
14	163	0.2620280027514109
92	164	0.2620280024260102
384	165	0.26202800234594104
33	166	0.26202737236695145
51	167	0.26202736284355577
28	168	0.2620273623562973
10	169	0.26202735727012266
47	170	0.26202734645977604
40	171	0.26202732776892385
90	172	0.26202714819208467
86	173	0.2620271443875368
122	174	0.262026923036411
320	175	0.26202686389776947
344	176	0.2620268638977692
324	177	0.26202686389776897
338	178	0.2620268638977685
220	179	0.2620268638977661
43	180	0.2620268638977028
91	181	0.26202686389769586
317	182	0.26202686389768626
240	183	0.26202686389768626
434	184	0.26202686389768615
347	185	0.26202686389768615
131	186	0.26202686389768615
403	187	0.26202686389768615
306	188	0.2620268605930218
21	189	0.2620268604133345
483	190	0.26202686035806977
179	191	0.26202686027534927
498	192	0.262026860254138
397	193	0.2620268602325375
345	194	0.26202686023195354
367	195	0.2620268602145568
393	196	0.2620268602025082
368	197	0.2620268602012815
244	198	0.2620268601972053
255	199	0.26202686017912286
144	200	0.26202686017446764
20	201	0.26202686015641596
283	202	0.26202686013365417
78	203	0.26202686010967213
105	204	0.2620268601072967
257	205	0.2620268601020855
87	206	0.2620268600950991
381	207	0.262026860085201
45	208	0.262026860083091
499	209	0.2620268600741668
316	210	0.2620268600740434
221	211	0.2620268600734247
402	212	0.26202686007110265
346	213	0.26202686006967246
234	214	0.26202686006552867
358	215	0.26202686005640635
369	216	0.2620268600545804
382	217	0.2620268600462608
83	218	0.26202686003936587
383	219	0.2620268600392395
396	220	0.2620268600270479
325	221	0.2620268600208985
241	222	0.26202686002082454
363	223	0.2620268600176436
293	224	0.2620268600061329
321	225	0.2620268599958523
322	226	0.2620268599951801
389	227	0.26202685999470354
300	228	0.26202685996920566
295	229	0.2620268599660266
301	230	0.26202685992743585
69	231	0.2620268598269893
8	232	0.262026859800662
550	233	0.26201543722346987
176	234	0.257232674419473
490	235	0.24521152219960457
523	236	0.23325303136236464
