#name	rank	LBI
2	1	172.87499999615628
18	2	41.49999956238391
20	3	38.87417184620588
26	4	36.28834669461569
17	5	5.7574323080789735
19	6	3.704735434898245
16	7	2.2783883682138297
1	8	0.75
10	9	0.7497720920518394
24	10	0.6250421964663393
15	11	0.5283698620041912
11	12	0.5189083111673132
9	13	0.509449751650261
25	14	0.40340950161367595
23	15	0.38449226346746723
14	16	0.38444961429419233
13	17	0.306698373300647
12	18	0.18169850990156577
8	19	0.15333563668784905
21	20	0.14393316517987886
4	21	0.14389042445856604
7	22	0.14389042445856604
6	23	0.14389042445856604
22	24	0.14389042445856604
3	25	0.14389042445856604
5	26	0.14389042445856604
