#name	rank	LBI
68	1	18.296793307730734
126	2	18.228472382616456
124	3	17.684958013702314
93	4	17.21416162716357
160	5	14.445788451256657
41	6	14.387408637839533
10	7	14.343210798391965
152	8	14.117068280106547
21	9	14.032402986227687
61	10	13.685724774712865
11	11	13.684044883353275
23	12	13.62587006875066
145	13	13.602325096080264
62	14	13.581941685655387
60	15	13.579807875268123
59	16	13.56348115018712
66	17	13.554664457172231
54	18	13.549545429893646
52	19	13.548734120872135
53	20	13.548734119339553
8	21	13.5366365278521
58	22	13.53547913985539
50	23	13.534414004176453
51	24	13.522428296487114
42	25	13.519283194110084
43	26	13.504158249882668
154	27	13.432942493285998
24	28	13.293021907752086
153	29	13.282177378331419
134	30	13.052022749586513
19	31	12.951717337457257
146	32	12.843934514791512
63	33	12.802493303849793
7	34	12.753066639782928
129	35	12.310114160312857
140	36	12.28163954240979
144	37	12.276243286473655
136	38	12.267706714704936
137	39	12.266872245273031
141	40	12.266493405163708
147	41	12.073359132037107
64	42	12.06472267888422
65	43	12.013705442560575
130	44	11.602121335803046
131	45	10.909017511320997
128	46	10.500224389543158
116	47	2.28126172325226
6	48	2.023429600894657
110	49	1.9227930488588376
25	50	1.8974226088072779
112	51	1.892008594291496
118	52	1.884942430520937
117	53	1.8547245889553847
108	54	1.8477115543780571
125	55	1.8355667670901714
114	56	1.8197471303155004
122	57	1.8131293528803387
121	58	1.8131291404944743
115	59	1.8046016866117276
119	60	1.7980126395260474
120	61	1.798003992757048
113	62	1.7905126930328887
27	63	1.7813537982546246
133	64	1.765647443554589
107	65	1.7631467224866162
2	66	1.6249999975548683
39	67	1.4140034103203003
3	68	1.3749999999999973
105	69	1.3746549838627466
103	70	1.1252242026365522
102	71	1.125212883024966
101	72	1.0002151696301187
18	73	0.8751789195592476
161	74	0.7857398536700049
163	75	0.7825365824503179
162	76	0.767415872190028
164	77	0.7437783749223337
158	78	0.6405992468541329
67	79	0.632970629898388
94	80	0.6252281162853313
17	81	0.6251788367709021
95	82	0.6250000030241235
155	83	0.6249985934175939
97	84	0.6249967523051118
106	85	0.5624115202885597
57	86	0.5211855929371582
55	87	0.5069993373928793
82	88	0.5002301740576796
16	89	0.500183709046582
15	90	0.500180576113769
4	91	0.5001688972717322
32	92	0.5000177843351543
85	93	0.4999983979323351
83	94	0.4999983684685031
91	95	0.4999967885758383
87	96	0.49999523412475255
56	97	0.47774057164470907
104	98	0.43741459590485826
143	99	0.42978462933946826
142	100	0.3985520392415828
127	101	0.38303074621440225
14	102	0.382986151346676
139	103	0.38296930365568543
150	104	0.3829679914270806
157	105	0.3827950253000015
84	106	0.38279498796842193
48	107	0.3751894895197734
49	108	0.3751832885165638
44	109	0.375172044727854
9	110	0.3751704710370734
148	111	0.3751648163490539
29	112	0.3750197404632545
31	113	0.3750196276061041
1	114	0.375
90	115	0.37499851532531264
26	116	0.37499835328074527
80	117	0.37499678580906526
76	118	0.37499676367365253
75	119	0.37499675408632505
78	120	0.37499675167142815
81	121	0.37499674186497123
79	122	0.37499673930280764
72	123	0.3749965689834589
20	124	0.3122532677671026
38	125	0.2812062585156225
22	126	0.2657814025834959
109	127	0.2656198354828677
86	128	0.26560240883444536
88	129	0.26559650266723156
69	130	0.25869965150939966
13	131	0.25798237261013574
12	132	0.2579823229679021
135	133	0.2579665615842719
149	134	0.25796303841748847
132	135	0.2579473963609767
5	136	0.2578015991942624
89	137	0.25779983056236877
74	138	0.2577973899167919
40	139	0.2497349044213319
151	140	0.23428915125458
100	141	0.17956134029026966
159	142	0.17176686032601518
98	143	0.16420542288491935
99	144	0.16397238668462816
96	145	0.15617790688405336
37	146	0.1561779068840159
36	147	0.14839474971465969
35	148	0.14839474935052596
92	149	0.14838343016305083
33	150	0.1483834301630076
34	151	0.1483834301630076
47	152	0.1407893471036297
45	153	0.14078874337007324
138	154	0.14075888663070146
28	155	0.14061223109843285
30	156	0.14061222885045072
123	157	0.14060880264509168
73	158	0.14059650270740268
71	159	0.1405965025947682
156	160	0.14059377465278144
70	161	0.14058895642944008
46	162	0.140588956237796
77	163	0.14058895344204758
111	164	0.14058895344200506
